"DBInstanceIdentifier"|"DBEngine"|"TimeStamp"|"Metric"|"AvgValue"|"MaxValue"|"SumValue"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:01:00"|"WriteThroughput"|"0"|"0"|"18385"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:51:00"|"WriteThroughput"|"0"|"0"|"17708"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:46:00"|"WriteThroughput"|"0"|"0"|"18507"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:21:00"|"WriteThroughput"|"0"|"0"|"18843"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:26:00"|"WriteThroughput"|"0"|"0"|"19871"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:51:00"|"WriteThroughput"|"0"|"0"|"17709"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:56:00"|"WriteThroughput"|"0"|"0"|"26963"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:21:00"|"WriteThroughput"|"0"|"0"|"18463"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:46:00"|"WriteThroughput"|"0"|"0"|"18473"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:16:00"|"WriteThroughput"|"0"|"0"|"21178"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:51:00"|"WriteThroughput"|"0"|"0"|"17146"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:06:00"|"WriteThroughput"|"0"|"0"|"20118"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:41:00"|"WriteThroughput"|"0"|"0"|"14740"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:11:00"|"WriteThroughput"|"0"|"0"|"20145"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:01:00"|"WriteThroughput"|"0"|"0"|"21116"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:36:00"|"WriteThroughput"|"0"|"0"|"19457"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:51:00"|"WriteThroughput"|"0"|"0"|"17291"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:26:00"|"WriteThroughput"|"0"|"0"|"17702"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:16:00"|"WriteThroughput"|"0"|"0"|"17598"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:21:00"|"WriteThroughput"|"0"|"0"|"19632"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:46:00"|"WriteThroughput"|"0"|"0"|"18205"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:11:00"|"WriteThroughput"|"0"|"0"|"18165"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:36:00"|"WriteThroughput"|"0"|"0"|"18338"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:06:00"|"WriteThroughput"|"0"|"0"|"20170"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:41:00"|"WriteThroughput"|"0"|"0"|"16713"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:31:00"|"WriteThroughput"|"0"|"0"|"16704"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:01:00"|"WriteThroughput"|"0"|"0"|"21081"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:36:00"|"WriteThroughput"|"0"|"0"|"20847"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:56:00"|"WriteThroughput"|"0"|"0"|"22410"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:21:00"|"WriteThroughput"|"0"|"0"|"20017"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:31:00"|"WriteThroughput"|"0"|"0"|"17420"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:06:00"|"WriteThroughput"|"0"|"0"|"20866"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:16:00"|"WriteThroughput"|"0"|"0"|"17861"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:41:00"|"WriteThroughput"|"0"|"0"|"19215"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:31:00"|"WriteThroughput"|"0"|"0"|"52565"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:06:00"|"WriteThroughput"|"0"|"0"|"156738"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:16:00"|"WriteThroughput"|"0"|"0"|"16085"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:41:00"|"WriteThroughput"|"0"|"0"|"17810"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:51:00"|"WriteThroughput"|"0"|"0"|"16648"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:56:00"|"WriteThroughput"|"0"|"0"|"24631"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:21:00"|"WriteThroughput"|"0"|"0"|"16277"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:31:00"|"WriteThroughput"|"0"|"0"|"19802"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:41:00"|"WriteThroughput"|"0"|"0"|"22040"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:06:00"|"WriteThroughput"|"0"|"0"|"20613"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:16:00"|"WriteThroughput"|"0"|"0"|"17400"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:51:00"|"WriteThroughput"|"0"|"0"|"17795"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:01:00"|"WriteThroughput"|"0"|"0"|"21218"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:26:00"|"WriteThroughput"|"0"|"0"|"17939"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:11:00"|"WriteThroughput"|"0"|"0"|"16651"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:36:00"|"WriteThroughput"|"0"|"0"|"22108"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:46:00"|"WriteThroughput"|"0"|"0"|"16371"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:01:00"|"WriteThroughput"|"0"|"0"|"21416"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:16:00"|"WriteThroughput"|"0"|"0"|"18843"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:11:00"|"WriteThroughput"|"0"|"0"|"16437"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:16:00"|"WriteThroughput"|"0"|"0"|"26728"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:21:00"|"WriteThroughput"|"0"|"0"|"16843"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:26:00"|"WriteThroughput"|"0"|"0"|"18702"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:31:00"|"WriteThroughput"|"0"|"0"|"16524"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:21:00"|"WriteThroughput"|"0"|"0"|"39639"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:36:00"|"WriteThroughput"|"0"|"0"|"19538"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:46:00"|"WriteThroughput"|"0"|"0"|"16680"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:16:00"|"WriteThroughput"|"0"|"0"|"17809"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:01:00"|"WriteThroughput"|"0"|"0"|"18757"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:26:00"|"WriteThroughput"|"0"|"0"|"17811"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:36:00"|"WriteThroughput"|"0"|"0"|"18317"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:11:00"|"WriteThroughput"|"0"|"0"|"17319"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:21:00"|"WriteThroughput"|"0"|"0"|"18806"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:31:00"|"WriteThroughput"|"0"|"0"|"18870"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:46:00"|"WriteThroughput"|"0"|"0"|"17478"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:56:00"|"WriteThroughput"|"0"|"0"|"20001"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:06:00"|"WriteThroughput"|"0"|"0"|"17606"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:41:00"|"WriteThroughput"|"0"|"0"|"18709"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:51:00"|"WriteThroughput"|"0"|"0"|"16466"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:31:00"|"WriteThroughput"|"0"|"0"|"16249"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:26:00"|"WriteThroughput"|"0"|"0"|"18590"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:01:00"|"WriteThroughput"|"0"|"0"|"21698"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:16:00"|"WriteThroughput"|"0"|"0"|"18351"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:51:00"|"WriteThroughput"|"0"|"0"|"18841"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:21:00"|"WriteThroughput"|"0"|"0"|"17595"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:46:00"|"WriteThroughput"|"0"|"0"|"23863"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:11:00"|"WriteThroughput"|"0"|"0"|"17947"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:36:00"|"WriteThroughput"|"0"|"0"|"17807"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:06:00"|"WriteThroughput"|"0"|"0"|"17086"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:41:00"|"WriteThroughput"|"0"|"0"|"17782"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:56:00"|"WriteThroughput"|"0"|"0"|"22360"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:46:00"|"WriteThroughput"|"0"|"0"|"17273"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:31:00"|"WriteThroughput"|"0"|"0"|"16265"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:21:00"|"WriteThroughput"|"0"|"0"|"16274"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:16:00"|"WriteThroughput"|"0"|"0"|"16407"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:06:00"|"WriteThroughput"|"0"|"0"|"18774"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:51:00"|"WriteThroughput"|"0"|"0"|"26364"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:41:00"|"WriteThroughput"|"0"|"0"|"16993"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:11:00"|"WriteThroughput"|"0"|"0"|"17591"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:36:00"|"WriteThroughput"|"0"|"0"|"17855"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:01:00"|"WriteThroughput"|"0"|"0"|"19978"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:26:00"|"WriteThroughput"|"0"|"0"|"19560"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:56:00"|"WriteThroughput"|"0"|"0"|"22099"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:46:00"|"WriteThroughput"|"0"|"0"|"16910"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:36:00"|"WriteThroughput"|"0"|"0"|"21135"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:11:00"|"WriteThroughput"|"0"|"0"|"18894"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:41:00"|"WriteThroughput"|"0"|"0"|"17030"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:31:00"|"WriteThroughput"|"0"|"0"|"17300"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:06:00"|"WriteThroughput"|"0"|"0"|"19983"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:56:00"|"WriteThroughput"|"0"|"0"|"21997"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:01:00"|"WriteThroughput"|"0"|"0"|"17975"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:51:00"|"WriteThroughput"|"0"|"0"|"21774"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:26:00"|"WriteThroughput"|"0"|"0"|"18970"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:56:00"|"WriteThroughput"|"0"|"0"|"38520"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:36:00"|"WriteThroughput"|"0"|"0"|"22497"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:26:00"|"WriteThroughput"|"0"|"0"|"18708"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:01:00"|"WriteThroughput"|"0"|"0"|"19726"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:31:00"|"WriteThroughput"|"0"|"0"|"17538"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:21:00"|"WriteThroughput"|"0"|"0"|"19180"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:56:00"|"WriteThroughput"|"0"|"0"|"24684"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:26:00"|"WriteThroughput"|"0"|"0"|"358981"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:51:00"|"WriteThroughput"|"0"|"0"|"18710"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:16:00"|"WriteThroughput"|"0"|"0"|"17875"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:41:00"|"WriteThroughput"|"0"|"0"|"17353"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:22:00"|"ReadIOPS"|"0"|"0"|"49"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:47:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:57:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:37:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:02:00"|"ReadIOPS"|"0"|"0"|"64"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:12:00"|"ReadIOPS"|"0"|"0"|"64"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:52:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:17:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:27:00"|"ReadIOPS"|"0"|"0"|"67"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:07:00"|"ReadIOPS"|"0"|"0"|"68"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:42:00"|"ReadIOPS"|"0"|"0"|"69"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:27:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:02:00"|"ReadIOPS"|"0"|"0"|"78"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:37:00"|"ReadIOPS"|"0"|"0"|"52"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:02:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:12:00"|"ReadIOPS"|"0"|"0"|"60"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:52:00"|"ReadIOPS"|"0"|"0"|"52"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:17:00"|"ReadIOPS"|"0"|"0"|"60"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:27:00"|"ReadIOPS"|"0"|"0"|"55"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:07:00"|"ReadIOPS"|"0"|"0"|"52"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:32:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:42:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:17:00"|"ReadIOPS"|"0"|"0"|"52"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:52:00"|"ReadIOPS"|"0"|"0"|"70"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:02:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:42:00"|"ReadIOPS"|"0"|"0"|"66"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:07:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:47:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:22:00"|"ReadIOPS"|"0"|"0"|"77"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:32:00"|"ReadIOPS"|"0"|"0"|"72"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:57:00"|"ReadIOPS"|"0"|"0"|"72"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:12:00"|"ReadIOPS"|"0"|"0"|"69"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:27:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:37:00"|"ReadIOPS"|"0"|"0"|"64"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:47:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:52:00"|"ReadIOPS"|"0"|"0"|"60"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:02:00"|"ReadIOPS"|"0"|"0"|"60"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:57:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:37:00"|"ReadIOPS"|"0"|"0"|"37"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:42:00"|"ReadIOPS"|"0"|"0"|"54"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:47:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:22:00"|"ReadIOPS"|"0"|"0"|"53"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:32:00"|"ReadIOPS"|"0"|"0"|"54"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:12:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:27:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:37:00"|"ReadIOPS"|"0"|"0"|"54"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:32:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:57:00"|"ReadIOPS"|"0"|"0"|"66"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:22:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:47:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:27:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:12:00"|"ReadIOPS"|"0"|"0"|"71"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:02:00"|"ReadIOPS"|"0"|"0"|"50"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:42:00"|"ReadIOPS"|"0"|"0"|"66"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:37:00"|"ReadIOPS"|"0"|"0"|"66"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:17:00"|"ReadIOPS"|"0"|"0"|"85"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:07:00"|"ReadIOPS"|"0"|"0"|"67"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:52:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:57:00"|"ReadIOPS"|"0"|"0"|"54"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:32:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:12:00"|"ReadIOPS"|"0"|"0"|"50"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:42:00"|"ReadIOPS"|"0"|"0"|"72"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:07:00"|"ReadIOPS"|"0"|"0"|"71"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:47:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:37:00"|"ReadIOPS"|"0"|"0"|"47"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:22:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:17:00"|"ReadIOPS"|"0"|"0"|"62"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:52:00"|"ReadIOPS"|"0"|"0"|"63"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:07:00"|"ReadIOPS"|"0"|"0"|"50"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:42:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:12:00"|"ReadIOPS"|"0"|"0"|"75"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:52:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:17:00"|"ReadIOPS"|"0"|"0"|"62"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:57:00"|"ReadIOPS"|"0"|"0"|"68"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:47:00"|"ReadIOPS"|"0"|"0"|"63"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:22:00"|"ReadIOPS"|"0"|"0"|"63"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:02:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:37:00"|"ReadIOPS"|"0"|"0"|"51"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:52:00"|"ReadIOPS"|"0"|"0"|"58"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:27:00"|"ReadIOPS"|"0"|"0"|"53"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:22:00"|"ReadIOPS"|"0"|"0"|"52"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:12:00"|"ReadIOPS"|"0"|"0"|"55"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:47:00"|"ReadIOPS"|"0"|"0"|"64"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:27:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:52:00"|"ReadIOPS"|"0"|"0"|"67"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:17:00"|"ReadIOPS"|"0"|"0"|"62"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:57:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:32:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:02:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:37:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:07:00"|"ReadIOPS"|"0"|"0"|"66"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:07:00"|"ReadIOPS"|"0"|"0"|"82"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:17:00"|"ReadIOPS"|"0"|"0"|"63"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:42:00"|"ReadIOPS"|"0"|"0"|"69"
"rds-ex"|"sqlserver-ex"|"08/31/2025 06:17:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:32:00"|"ReadIOPS"|"0"|"0"|"43"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:32:00"|"ReadIOPS"|"0"|"0"|"54"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:42:00"|"ReadIOPS"|"0"|"0"|"64"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:07:00"|"ReadIOPS"|"0"|"0"|"48"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:47:00"|"ReadIOPS"|"0"|"0"|"51"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:57:00"|"ReadIOPS"|"0"|"0"|"58"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:22:00"|"ReadIOPS"|"0"|"0"|"54"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:07:00"|"ReadIOPS"|"0"|"0"|"61"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:17:00"|"ReadIOPS"|"0"|"0"|"46"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:42:00"|"ReadIOPS"|"0"|"0"|"57"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:22:00"|"ReadIOPS"|"0"|"0"|"66"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:32:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:57:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:37:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:47:00"|"ReadIOPS"|"0"|"0"|"67"
"rds-ex"|"sqlserver-ex"|"08/30/2025 20:12:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:52:00"|"ReadIOPS"|"0"|"0"|"67"
"rds-ex"|"sqlserver-ex"|"08/30/2025 19:02:00"|"ReadIOPS"|"0"|"0"|"77"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:27:00"|"ReadIOPS"|"0"|"0"|"75"
"rds-ex"|"sqlserver-ex"|"08/30/2025 18:37:00"|"ReadIOPS"|"0"|"0"|"73"
"rds-ex"|"sqlserver-ex"|"08/30/2025 15:22:00"|"ReadIOPS"|"0"|"0"|"38"
"rds-ex"|"sqlserver-ex"|"08/31/2025 04:22:00"|"ReadIOPS"|"0"|"0"|"51"
"rds-ex"|"sqlserver-ex"|"08/30/2025 16:17:00"|"ReadIOPS"|"0"|"0"|"65"
"rds-ex"|"sqlserver-ex"|"08/30/2025 17:27:00"|"ReadIOPS"|"0"|"0"|"68"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:32:00"|"ReadIOPS"|"0"|"0"|"50"
"rds-ex"|"sqlserver-ex"|"08/31/2025 03:12:00"|"ReadIOPS"|"0"|"0"|"59"
"rds-ex"|"sqlserver-ex"|"08/31/2025 00:52:00"|"ReadIOPS"|"0"|"0"|"56"
"rds-ex"|"sqlserver-ex"|"08/31/2025 05:17:00"|"ReadIOPS"|"0"|"0"|"60"
"rds-ex"|"sqlserver-ex"|"08/31/2025 02:02:00"|"ReadIOPS"|"0"|"0"|"54"
"rds-ex"|"sqlserver-ex"|"08/30/2025 21:12:00"|"ReadIOPS"|"0"|"0"|"71"
"rds-ex"|"sqlserver-ex"|"08/30/2025 22:22:00"|"ReadIOPS"|"0"|"0"|"68"
"rds-ex"|"sqlserver-ex"|"08/31/2025 01:37:00"|"ReadIOPS"|"0"|"0"|"47"
"rds-ex"|"sqlserver-ex"|"08/30/2025 23:17:00"|"ReadIOPS"|"0"|"0"|"63"
